doi,polymer(s),is_solvent_blend,solvent(s),solvent_components,solution_concentration_wt%,needle_type,needle_diameter_G,collector_type,rotation_speed_rpm,voltage_kv,flow_rate_ml/h,tip_collector_distance_cm,temperature_c,humidity_%,formation_stable,fiber_diameter_nm,fiber_diameter_variation_nm,tail_observation
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,,Rolling Drum,180.0,14.0,0.5,15.0,,45,True,85.0,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,,Rolling Drum,180.0,16.0,0.5,15.0,,45,True,108.0,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",10.0,Single Needle,,Rolling Drum,180.0,10.5,1.0,15.0,,45,True,110.0,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",10.0,Single Needle,,Rolling Drum,180.0,15.0,0.5,12.0,,45,False,,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",10.0,Single Needle,,Rolling Drum,180.0,15.0,0.5,15.0,,45,False,,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",10.0,Single Needle,,Rolling Drum,180.0,17.0,0.5,15.0,,45,False,,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",14.0,Single Needle,,Rolling Drum,180.0,17.0,0.5,15.0,,45,True,90.0,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",14.0,Single Needle,,Rolling Drum,180.0,17.0,0.5,12.0,,45,True,94.0,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",14.0,Single Needle,,Rolling Drum,180.0,15.0,0.5,15.0,,45,True,190.0,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",17.0,Single Needle,,Rolling Drum,180.0,17.0,0.5,15.0,,45,True,109.0,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",17.0,Single Needle,,Rolling Drum,180.0,17.0,0.5,10.0,,45,True,102.0,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,,Rolling Drum,180.0,13.0,0.5,15.0,,45,True,160.0,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,,Rolling Drum,180.0,11.5,0.5,15.0,,45,True,131.0,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,,Rolling Drum,180.0,16.0,0.5,15.0,,45,True,115.0,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",23.0,Single Needle,,Rolling Drum,180.0,17.0,0.5,15.0,,45,True,232.0,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",23.0,Single Needle,,Rolling Drum,180.0,20.0,0.5,15.0,,45,True,260.0,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",26.0,Single Needle,,Rolling Drum,180.0,15.0,0.5,15.0,,45,True,424.0,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",26.0,Single Needle,,Rolling Drum,180.0,15.0,0.5,15.0,,45,True,396.0,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",26.0,Single Needle,,Rolling Drum,180.0,20.0,0.5,15.0,,45,True,812.0,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",30.0,Single Needle,,Rolling Drum,180.0,16.0,0.5,15.0,,45,True,1131.0,,False
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",30.0,Single Needle,,Rolling Drum,180.0,18.0,0.5,15.0,,45,True,1127.0,,False
https://doi.org/10.1021/acsami.0c02578.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",24.0,Single Needle,,Flat,,15.0,6.0,18.0,25.0,30,True,830.0,,False
https://doi.org/10.1021/acsami.0c02578.,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",24.0,Single Needle,,Flat,,15.0,6.0,18.0,25.0,60,True,1260.0,,True
https://doi.org/10.1016/j.polymertesting.2019.106218,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,,Flat,,20.0,0.5,15.0,,45,True,997.0,,False
https://doi.org/10.1016/j.polymertesting.2019.106218,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,,Flat,,20.0,0.5,17.5,,45,True,858.0,,False
https://doi.org/10.1016/j.polymertesting.2019.106218,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,,Flat,,20.0,0.5,20.0,,45,True,1183.0,,False
https://doi.org/10.1109/NANO.2013.6720964,PVDF,True,NMP-ACETONE,"[{""solventName"": ""NMP"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",16.0,Single Needle,,Rolling Drum,500.0,5.0,0.15,10.0,,45,True,750.0,,False
https://doi.org/10.1109/NANO.2013.6720964,PVDF,True,NMP-ACETONE,"[{""solventName"": ""NMP"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",16.0,Single Needle,,Rolling Drum,1000.0,5.0,0.15,10.0,,45,True,875.0,,False
https://doi.org/10.1109/NANO.2013.6720964,PVDF,True,NMP-ACETONE,"[{""solventName"": ""NMP"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",16.0,Single Needle,,Rolling Drum,1500.0,5.0,0.15,10.0,,45,True,675.0,,False
https://doi.org/10.1109/NANO.2013.6720964,PVDF,True,NMP-ACETONE,"[{""solventName"": ""NMP"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",16.0,Single Needle,,Rolling Drum,2000.0,5.0,0.15,10.0,,45,True,625.0,,False
https://doi.org/10.1063/1.4994968,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",14.0,Single Needle,9.0,Rolling Drum,1500.0,6.0,1.0,15.0,,45,True,800.0,,False
https://doi.org/10.3390/polym14030593,PVDF,True,DMSO-ACETONE,"[{""solventName"": ""DMSO"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,7.0,Rolling Drum,300.0,50.0,1.08,20.0,24.0,26,True,966.0,,False
https://doi.org/10.3390/polym14030593,PVDF,True,DMSO-ACETONE,"[{""solventName"": ""DMSO"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,7.0,Rolling Drum,2000.0,50.0,1.08,20.0,,45,True,395.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,6.0,0.5,10.0,21.0,15-25,True,710.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,6.0,0.5,10.0,21.0,15-25,True,710.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,6.0,0.5,10.0,21.0,15-25,True,710.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,6.0,0.5,10.0,21.0,15-25,True,710.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,6.0,0.5,10.0,21.0,15-25,True,710.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,6.0,0.5,10.0,21.0,15-25,True,710.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,6.0,0.5,10.0,21.0,15-25,True,710.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,10.0,0.5,10.0,21.0,15-25,True,560.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,10.0,0.5,10.0,21.0,15-25,True,560.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,10.0,0.5,10.0,21.0,15-25,True,560.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,10.0,0.5,10.0,21.0,15-25,True,560.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,10.0,0.5,10.0,21.0,15-25,True,560.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,10.0,0.5,10.0,21.0,15-25,True,560.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,10.0,0.5,10.0,21.0,15-25,True,560.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,7.0,0.5,10.0,21.0,15-25,True,640.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,7.0,0.5,10.0,21.0,15-25,True,640.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,7.0,0.5,10.0,21.0,15-25,True,640.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,7.0,0.5,10.0,21.0,15-25,True,640.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,7.0,0.5,10.0,21.0,15-25,True,640.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,7.0,0.5,10.0,21.0,15-25,True,640.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,7.0,0.5,10.0,21.0,15-25,True,640.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,7.0,0.5,10.0,21.0,15-25,True,640.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,7.0,0.5,10.0,21.0,15-25,True,640.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,6.0,0.5,7.0,21.0,15-25,True,608.0,,False
http://dx.doi.org/10.1007/BF03218855,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",19.0,Single Needle,14.0,Flat,,6.0,0.5,7.0,21.0,15-25,True,608.0,,False
